0.000000,0.000000
0.183156,0.000732
0.356067,0.001910
0.515133,0.003690
0.657608,0.006191
0.782462,0.009458
0.890441,0.013459
0.983432,0.018112
1.063719,0.023317
1.133494,0.028979
1.194648,0.035015
1.248731,0.041360
1.296983,0.047957
1.340387,0.054766
1.379725,0.061751
1.415622,0.068886
1.448579,0.076149
1.479002,0.083522
1.507227,0.090990
1.533528,0.098542
1.558133,0.106168
1.581236,0.113859
1.602999,0.121609
1.623562,0.129410
1.643043,0.137259
1.661545,0.145150
